Establishment ID,Name,Address,Zip Code,Owner,License Number,License Type,Most Recent License Date,Establishment Type,Status,Restaurant Complexity Level,Review Frequency in Days,Location
1289,McDonald's #3146,15321 Wyoming Ave,48238,"Swanson Enterprises #3146, Inc",035400,Fixed Establishment,05/05/2017,Food Service Establishment,Open,,180,"location
(42.40292, -83.15978)"
1103,McDonald's #4496,2889 W Grand Blvd,48202,ECS Partnership,049581,Fixed Establishment,,Food Service Establishment,Open,Medium,365,"location
(42.36793, -83.08088)"
1184,McDonald's #5251,1101 Springwells Ave,48209,James F. Thrower,065277,Fixed Establishment,04/13/2016,Food Service Establishment,Open,,365,"location
(42.30328, -83.12086)"
1495,McDonald's #5456,13676 Grand River Ave,48227,"Wise Finley, Jr.",056891,Fixed Establishment,,Food Service Establishment,Open,High,180,"location
(42.38487, -83.17887)"
1295,McDonald's #5459 ,16950 Harper Ave,48224,ECS Partnership,051609,Fixed Establishment,05/13/2016,Food Service Establishment,Permanently Closed,Medium,365,"location
(42.4155, -82.93779)"
2045,McDonald's #567,18403 Grand River Ave,48223,Dominique Virgiles,KT6218,Fixed Establishment,04/29/2016,Food Service Establishment,Open,Medium,365,"location
(42.40172, -83.22176)"
1330,McDonald's #6799,15550 W McNichols Rd,48235,"Lee Enterprises, Inc./R. Moten",218104,Fixed Establishment,04/22/2015,Food Service Establishment,Open,Medium,365,"location
(42.41602, -83.20005)"
1352,McDonald's #7025,14204 W Seven Mile Rd,48235,Marla Thrower,229356,Fixed Establishment,06/06/2018,Food Service Establishment,Open,,365,"location
(42.43096, -83.18529)"
1375,McDonald's #7453,6876 Michigan Ave,4821,William F. Pickard,035524,Fixed Establishment,,Food Service Establishment,Open,,365,"location
(42.3312, -83.12777)"
1017,McDonald's Detroit,20405 Conant Ave,48234,Soonja Shields,035070,Fixed Establishment,04/28/2017,Food Service Establishment,Open,Medium,180,"location
(42.44551, -83.0828)"
1290,McDonald's Restaurant,14271 Gratiot Ave,48205,Yvonne L. Knox,035401,Fixed Establishment,04/29/2016,Food Service Establishment,Open,Medium,365,"location
(42.43485, -82.97793)"
5150,Memories,15421 Mack Ave,48224,Autumn Iver Enterprises,082263,Fixed Establishment,04/07/2017,Food Service Establishment,,,380,"location
(42.38848, -82.94233)"
4772,Me & My Girls Soul Food,11831 E Seven Mile Rd. ,48205,Kanisha Greer,078742,Fixed Establishment,04/29/2016,Food Service Establishment,Open,High,180,"location
(42.43472, -83.00277)"
5142,Menchie's Frozen Yogurt,3990 John R St,48201,Louis N. Messina,083424,Fixed Establishment,05/07/2018,Food Service Establishment,Open,Medium,365,"location
(42.35067, -83.05697)"
1087,Menjo's,928 W McNichols Rd,48203,J & D Group Corporation,075430,Fixed Establishment,05/25/2017,Food Service Establishment,Open,,365,"location
(42.41784, -83.11529)"
3745,Mercury Burger Bar,2163 Michigan Ave,48216,"Mercury  Bar, LLC",071397,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,180,"location
(42.33114, -83.07611)"
5124,Mercy Education Project,1450 Howard St,48216,Mercy Education Project,082482,Fixed Establishment,,,Open,,365,"location
(42.32683, -83.06248)"
51622639,Meta Physica Wellness Center,1701 Trumbull Ste 3,48216,Anahi Hollis,229206,Fixed Establishment,,Food Service Establishment,Open,High,180,"location
(42.32954, -83.06586)"
5237,Metro Fish & Seafood LLC,18440 Grand River,48223,Khalil Alteri,202814,Fixed Establishment,04/30/2018,Food Service Establishment,Open,High,180,"location
(42.40258, -83.22231)"
600,Metropolitan Prince Hall,3500 McDougall Rd,48207,Metropolitan Prince Hall G.L.,034487,Fixed Establishment,04/28/2017,Food Service Establishment,Open,Low,530,"location
(42.35711, -83.02857)"
1454,Mexican Town Restaurant,3457 Bagley Street,48216,"WCD, Inc.",035636,Fixed Establishment,04/26/2016,Food Service Establishment,Open,,180,"location
(42.32309, -83.08542)"
525,Mexican Village Of Detroit,2600 Bagley Street,48216,"GUTIERREZ, FERNANDO",034358,Fixed Establishment,04/01/2015,Food Service Establishment,Open,,180,"location
(42.32552, -83.07838)"
2250,M. George's Coney Island,7690 E Seven Mile Rd,48234,M Georges Coney Island Grill L,069781,Fixed Establishment,04/12/2017,Food Service Establishment,Open,Medium,180,"location
(42.43389, -83.02538)"
51622843,MGM Grand Casino 32 Bar,1777 Third St,48226,MGM Grand Detroit LLC,230554,Fixed Establishment,,Food Service Establishment,Open,High,180,"location
(42.33472, -83.06068)"
4980,MGM Grand Casino- Axis,1777 Third St,48226,MGM Grand Casino,RT06144,Fixed Establishment,05/02/2018,Food Service Establishment,Open,Low,365,"location
(42.33472, -83.06068)"
3684,MGM Grand Casino- Banquet Pantry Kitchen,1777 Third St,48226,MGM Grand Detroit Casino,060153,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,180,"location
(42.33472, -83.06068)"
3686,MGM Grand Casino-Breeze,1777 Third St,48226,MGM Grand Detroit Casino,060151,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,180,"location
(42.33472, -83.06068)"
51622798,MGM Grand Casino Concierge Lounge,1777 Third Street ,48226,,229370,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.33472, -83.06068)"
3681,MGM Grand Casino- High Limit Lounge,1777 Third St,48226,MGM Grand Detroit Casino,229379,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.33472, -83.06068)"
3696,MGM Grand Casino-Ignite,1777 Third St,48226,MGM Grand Detroit Casino,060168,Fixed Establishment,05/02/2017,Food Service Establishment,Permanently Closed,,365,"location
(42.33472, -83.06068)"
3695,MGM Grand Casino-Int Ice,1777 Third St,48226,MGM Grand Detroit Casino,060169,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.33472, -83.06068)"
3679,MGM Grand Casino- Main Kitchen,1777 Third St,48226,MGM Grand Detroit Casino,229378,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,180,"location
(42.33472, -83.06068)"
3685,MGM Grand Casino- Palette,1777 Third St,48226,MGM Grand Detroit Casino,060152,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,180,"location
(42.33472, -83.06068)"
51622524,MGM Grand Casino Poker Room,1777 Third Street,48226,MGM Grand Casino,220260,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.33472, -83.06068)"
3680,MGM Grand Casino- Roasted Bean,1777 Third St,48226,MGM Grand Detroit Casino,060157,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.33472, -83.06068)"
3698,MGM Grand Casino- Service Bar 1,1777 Third St,48226,MGM Grand Detroit Casino,060159,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.33472, -83.06068)"
3699,MGM Grand Casino-Service Bar 2,1777 Third St,48226,MGM Grand Detroit Casino,229377,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.33472, -83.06068)"
3701,MGM Grand Casino-Service Bar 4,1777 Third St,48226,MGM Grand Detroit Casino,060162,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.33472, -83.06068)"
3702,MGM Grand Casino-Service Bar 5,1777 Third St,48226,MGM Grand Detroit Casino,060163,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.33472, -83.06068)"
3703,MGM Grand Casino-Service Bar 6,1777 Third St,48226,MGM Grand Detroit Casino,080838,Fixed Establishment,05/08/2018,Food Service Establishment,Open,,365,"location
(42.33472, -83.06068)"
3705,MGM Grand Casino-Service Bar 8,1777 Third St,48226,MGM Grand Detroit Casino,060166,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.33472, -83.06068)"
3687,MGM Grand Casino-Tap MGM Grand,1777 Third St,48226,MGM Grand Detroit Casino,060150,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,180,"location
(42.33472, -83.06068)"
3683,MGM Grand Casino- The Lodge,1777 Third St,48226,MGM Grand Casino,060154,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,180,"location
(42.33472, -83.06068)"
51622799,MGM Grand Casino Top Golf,1777 Third,48226,,229371,Fixed Establishment,05/02/2018,,Open,,365,"location
(42.33472, -83.06068)"
3692,MGM Grand Casino-Video Poker Bar,1777 Third St,48226,MGM Grand Detroit Casino,060172,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.33472, -83.06068)"
3693,MGM Grand Casino- V Lounge,1777 Third St,48226,MGM Grand Detroit Casino,060171,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.33472, -83.06068)"
3691,MGM Grand Casino-V Outer Bar,1777 Third St,48226,MGM Grand Detroit Casino,060147,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.33472, -83.06068)"
4469,MGM-Wolfgang Puck Pizzeria & Cucina,1777 Third St,48226,MGM Grand Detroit Casino,060148,Fixed Establishment,05/02/2017,Food Service Establishment,Permanently Closed,Low,180,"location
(42.33472, -83.06068)"
4476,MGM-Wolfgang Puck Steak,1777 Third St,48226,MGM Grand Detroit Casino,060149,Fixed Establishment,05/02/2018,Food Service Establishment,,,180,"location
(42.33472, -83.06068)"
4005,M H Soft Serve,4177 Dodge,48211,Hafed Almasmari,218099,Mobile Food Establishment,05/10/2017,LHD - Mobile Food Establishmen,Open,,395,"location
(42.394, -83.03905)"
1680,Michigan Opera Theater,1526 Broadway St,48226,Continental Cafe LLC,221954,Fixed Establishment,05/09/2018,Food Service Establishment,Open,,365,"location
(42.3361, -83.04867)"
2126,Michigan Science Center/Edibles Rex,5020 John R Street,48202,Edibles Rex/Thomasina Tedesco,074254,Fixed Establishment,05/27/2018,Food Service Establishment,Open,Medium,365,"location
(42.3584, -83.06198)"
2037,Michigan Technical Academy,19940 Mansfield Ave,48235,Michigan Technical Academy,039494,Fixed Establishment,04/27/2015,Non-Public School,Open,,210,"location
(42.43942, -83.20585)"
1062,Midnights Inn #422718,3250 Wesson St,4821,KROL RONALD J,035124,Fixed Establishment,04/30/2015,Food Service Establishment,Open,,395,"location
(42.32687, -83.11226)"
3218,Midtown Shangri-La,4710 Cass Ave,48201,Cholada Chan,064628,Fixed Establishment,04/30/2018,Food Service Establishment,Open,High,180,"location
(42.35403, -83.06525)"
4818,Midtown Zef's,4160 Woodward Ave,48201,Leze Palusevic,076778,Fixed Establishment,05/04/2018,Food Service Establishment,Open,High,180,"location
(42.35126, -83.06039)"
5107,Mighty Sub Shop,17602 W Seven Mile,48235,Dennis Reed II,202799,Fixed Establishment,,Food Service Establishment,Permanently Closed,High,180,"location
(42.43016, -83.21617)"
1130,Mike's Coney Island,19241 Joy Rd,48228,Antonella Berisha,035208,Fixed Establishment,05/02/2017,Food Service Establishment,Open,High,180,"location
(42.35733, -83.22949)"
462,Mike's Coney Island Inc.,2719 Russell St,48207,Hassan Chaalan,080862,Fixed Establishment,05/11/2018,Food Service Establishment,Open,High,180,"location
(42.34705, -83.04127)"
604,Mike's Famous Ham Place,3700 Michigan Ave,48216,Sadik Muftari,034494,Fixed Establishment,04/30/2015,Food Service Establishment,Open,,180,"location
(42.33161, -83.09447)"
5039,Mikes Kabob Grille,719 Griswold Ste 140,48226,Mahmoud Abdallah,078717,Fixed Establishment,05/07/2018,Food Service Establishment,Open,High,180,"location
(42.33078, -83.04799)"
3806,Mikes Legends Catering Inc.,151 W Jefferson Ave,48226,Mhill LLeshaj,062220,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.32698, -83.04564)"
51622521,Mike's Pizza Bar,2643 Park Avenue Unit B,4821,"Detroit Arena Ventures, LLC",220256,Fixed Establishment,08/07/2017,Food Service Establishment,Open,High,180,"location
(42.34109, -83.05651)"
5070,Mi Lindo Sanblas,1807 Livernois,48209,Armulfo Ramirez,082196,Fixed Establishment,04/26/2016,Food Service Establishment,Open,High,180,"location
(42.31498, -83.11)"
51622661,Millender Center- Applebees/IHOP,333 E Jefferson Ave,48207,TSFR Apple Venture LLC,230559,Fixed Establishment,,Food Service Establishment,Open,High,180,"location
(42.33064, -83.04151)"
4692,Millender Center-Banquets,333 E Jefferson Ave,48226,"TSFR Apple Vender, LLC",111517jb,Fixed Establishment,02/01/2018,Food Service Establishment,Open,High,180,"location
(42.33064, -83.04151)"
51622476,Mi Pueblo Express,7271 Dix Ave,48209,Jose deJesus Lopez,232763,Mobile Food Commissary,09/12/2018,Food Service Establishment,Open,High,180,"location
(42.31665, -83.12386)"
5204,Miss Virginia's Ice Cream Parlor,8801 Oakland Ave,48211,Vickie & Charley Ransom,226496,Fixed Establishment,02/14/2018,Food Service Establishment,Open,Medium,365,"location
(42.38377, -83.07145)"
4183,Mix Bricktown,641 Beaubien St,48226,Angela Vincent,081262,Fixed Establishment,04/24/2018,Food Service Establishment,Open,,365,"location
(42.33292, -83.04146)"
1998,"MLK, Jr. Education Center",16827 Appoline,48235,"MLK, Jr. Education Center",039220,Fixed Establishment,05/07/2018,Non-Public School,Open,,210,"location
(42.41456, -83.17136)"
5112,Mo' Better Blues,546 E Larned,48226,Gerald M. Watson II,081580,Fixed Establishment,11/03/2015,Food Service Establishment,Permanently Closed,High,180,"location
(42.33183, -83.03952)"
3600,MOCAD - Museum of Contemporary Arts Det,4454 Woodward Ave,48201,Mocad Cafe,058558,Fixed Establishment,04/30/2018,Food Service Establishment,Open,High,365,"location
(42.35369, -83.06155)"
4809,Moe's Ice Cream,3833 Evaline,48212,Naji S Hussein,038413,Mobile Food Establishment,06/03/2015,LHD - Mobile Food Establishmen,Open,,395,"location
(42.39987, -83.05073)"
5274,Moma Shirley's Soul Food,3426 Joy Rd,48206,Shirley D. Carmichael,208175,Fixed Establishment,06/11/2018,Food Service Establishment,Open,,180,"location
(42.37079, -83.11609)"
1447,Monroe Street Cafe,561 Monroe St,48226,Pete G. Zissis,035626,Fixed Establishment,05/07/2018,Food Service Establishment,Open,,180,"location
(42.33557, -83.04159)"
3865,Monte Bello Pizzeria,5181 Grand River Ave,48208,Aldin E. Kanona,083437,Fixed Establishment,,Food Service Establishment,Open,,365,"location
(42.34914, -83.09253)"
4180,Mootown Ice Cream Shoppe,2461 Russell St,48207,Megan Lewis,220252,Fixed Establishment,05/07/2018,Food Service Establishment,Open,Medium,365,"location
(42.34542, -83.03992)"
51622809,Morang 1 Coney Island,11001 Morang Dr,48224,Mikel Maty,229373,Fixed Establishment,,Food Service Establishment,Open,High,180,"location
(42.42249, -82.94175)"
51622625,Morrison Community Living @ Rivertown,250 McDougall St,48207,Morrison Management Specialist,220235,Fixed Establishment,05/07/2018,Food Service Establishment,Open,,90,"location
(42.33853, -83.01663)"
2593,Moses Field School,1100 Sheridan,48214,Detroit Public Schools,050984,Fixed Establishment,04/30/2018,Public School,Open,,210,"location
(42.35264, -83.00154)"
918,Most Holy Trinity School,1229 LaBrosse St,48226,Sacred Heart Seminary,034952,Fixed Establishment,04/13/2018,Non-Public School,Open,Medium,210,"location
(42.32925, -83.06346)"
3782,Motor City Casino- 2nd flr service bar,2901 Grand River Ave,48201,Detroit Entertainment LLC,062174,Fixed Establishment,04/13/2018,Food Service Establishment,Open,,365,"location
(42.33944, -83.06763)"
3769,Motor City Casino - Assembly Line Buffet,2901 Grand River Ave,48201,Detroit Entertainment LLC,062159,Fixed Establishment,04/13/2018,Food Service Establishment,Open,,180,"location
(42.33944, -83.06763)"
3770,Motor City Casino - Associates Dining Rm,2901 Grand River Ave,48201,Detroit Entertainment LLC,062160,Fixed Establishment,04/13/2018,Food Service Establishment,Open,,180,"location
(42.33944, -83.06763)"
3779,Motor City Casino - Chromatics Bar,2901 Grand River Ave,48201,Detroit Entertainment LLC,062172,Fixed Establishment,04/13/2018,Food Service Establishment,Open,,365,"location
(42.33944, -83.06763)"
3725,Motor City Casino- Club Amnesia,2901 Grand River Ave,48201,,062176,Fixed Establishment,04/13/2018,Food Service Establishment,Open,,365,"location
(42.33944, -83.06763)"
4114,Motor City Casino - Concierge Lounge,2901 Grand River Ave,48201,Det Entertainment LLC DBA MCC,070511,Fixed Establishment,04/13/2018,Food Service Establishment,Open,,365,"location
(42.33944, -83.06763)"
4659,Motor City Casino- Expansion Service Bar,2901 Grand River Ave,48201,Detroit Ent. LLC DBA MC Casino,075700,Fixed Establishment,04/13/2018,Food Service Establishment,Open,Medium,365,"location
(42.33944, -83.06763)"
4776,Motor City Casino - First Floor Service ,2901 Grand River Ave ,48201,Detroit Entertainment Inc,075702,Fixed Establishment,04/13/2018,Food Service Establishment,Open,High,365,"location
(42.33944, -83.06763)"
4847,Motor City Casino - Food/Beverage Cart,2901 Grand River Ave,48201,"Detroit Entertainment, LLC",081589,Fixed Establishment,04/13/2018,Food Service Establishment,Open,Medium,365,"location
(42.33944, -83.06763)"
5027,Motor City Casino - Food Truck,2901 Grand River Ave,48201,Detroit Entertainment LLC,039931,Special Transitory Food Unit,04/13/2018,LHD - Special Transitory Food,Open,High,365,"location
(42.33944, -83.06763)"
3771,Motor City Casino-Grand River Deli & Bur,2901 Grand River Ave,48201,Detroit Entertainment LLC,062165,Fixed Establishment,04/13/2018,Food Service Establishment,Open,,180,"location
(42.33944, -83.06763)"
3775,Motor City Casino - Head Lights Bar,2901 Grand River Ave ,48201,Detroit Entertainment LLC,062168,Fixed Establishment,04/13/2018,Food Service Establishment,Open,,365,"location
(42.33944, -83.06763)"
51622737,Motor City Casino - Hot Dog Cart,2901 Grand River,48201,Brucer Dall,DB4/23,Mobile Food Establishment,04/13/2018,Food Service Establishment,Open,Medium,365,"location
(42.33944, -83.06763)"
3728,Motor City Casino - Iridescence,2901 Grand River Ave,48201,Motor City Casino,062175,Fixed Establishment,04/13/2018,Food Service Establishment,Open,,180,"location
(42.33944, -83.06763)"
4021,Motor City Casino - Little Caesars,2901 Grand River Ave,48201,Detroit Entertainment LLC,070509,Fixed Establishment,04/13/2018,Food Service Establishment,Open,,180,"location
(42.33944, -83.06763)"
4372,Motor City Casino-Lodge Diner,2901 Grand River Ave,48201,Motor City Casino,072861,Fixed Establishment,04/13/2018,Food Service Establishment,Open,,180,"location
(42.33944, -83.06763)"
3777,Motor City Casino - Overdrive Bar,2901 Grand River Ave,48201,Detroit Entertainment LLC,062170,Fixed Establishment,04/13/2018,Food Service Establishment,Open,,365,"location
(42.33944, -83.06763)"
4680,Motor City Casino - Pit Stop Bar,2901 Grand River ,48201-34,Bruce Dall,208230,Fixed Establishment,04/13/2018,Food Service Establishment,Open,High,180,"location
(42.33944, -83.06763)"
51622751,Motor City Casino- Portables(4),2901 Grand River Avenue,48201,Detroit Entertainment LLC,229403,Fixed Establishment,,Food Service Establishment,Open,Medium,365,"location
(42.33944, -83.06763)"
3776,Motor City Casino - Radio Bar,2901 Grand River Ave,48201,Detroit Entertainment LLC,062169,Fixed Establishment,04/13/2018,Food Service Establishment,Open,,365,"location
(42.33944, -83.06763)"
